"task_id","learner_id","classif.ece","calibration_strategy","calibration_method","base_learner"
"kc1","classif.naive_bayes_calib.oof_platt",0.0878675677449408,"oof","platt","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_beta",0.0795903821638504,"oof","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_beta",0.0847300418282595,"oof","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_beta",0.0616268078156027,"oof","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_beta",0.0703476443203115,"oof","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_beta",0.0618206998881534,"oof","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_beta",0.0431190212657276,"oof","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_beta",0.0533850646620361,"oof","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_beta",0.0992091310031238,"oof","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_beta",0.080845957678302,"oof","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_beta",0.0862331833877688,"oof","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_isotonic",0.0859776354178564,"oof","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_isotonic",0.0758202924602582,"oof","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_isotonic",0.0937709404751958,"oof","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_isotonic",0.0707926412470418,"oof","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_isotonic",0.0678401337076075,"oof","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_isotonic",0.0424951240857995,"oof","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_isotonic",0.08332766583537,"oof","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_isotonic",0.0492368493686337,"oof","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_isotonic",0.0477995169328723,"oof","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.oof_isotonic",0.0699567818119502,"oof","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_platt",0.0896740328498704,"perfold","platt","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_platt",0.0733632494436348,"perfold","platt","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_platt",0.0991667720462668,"perfold","platt","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_platt",0.0959841563731965,"perfold","platt","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_platt",0.058056091560069,"perfold","platt","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_platt",0.0826498396114313,"perfold","platt","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_platt",0.0604720895912917,"perfold","platt","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_platt",0.0964510934231772,"perfold","platt","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_platt",0.0847761365951355,"perfold","platt","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_platt",0.0773652542036627,"perfold","platt","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_beta",0.084806043631551,"perfold","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_beta",0.0580312989722072,"perfold","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_beta",0.0585728259990686,"perfold","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_beta",0.0698702627963505,"perfold","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_beta",0.0608302600707534,"perfold","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_beta",0.0391656782845386,"perfold","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_beta",0.0547155704473333,"perfold","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_beta",0.052815769938012,"perfold","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_beta",0.0538971837101574,"perfold","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_beta",0.0728304288507669,"perfold","beta","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_isotonic",0.0685939038879245,"perfold","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_isotonic",0.0441598082163108,"perfold","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_isotonic",0.0601669583548753,"perfold","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_isotonic",0.0677666101125724,"perfold","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_isotonic",0.0634161282259718,"perfold","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_isotonic",0.0476896593485261,"perfold","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_isotonic",0.0363324074189063,"perfold","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_isotonic",0.0574335417048328,"perfold","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_isotonic",0.0635057646388098,"perfold","isotonic","naive_bayes"
"kc1","classif.naive_bayes_calib.perfold_isotonic",0.0656598229094745,"perfold","isotonic","naive_bayes"
"kc1","classif.ranger",0.0439173430648563,"none","none","ranger"
"kc1","classif.ranger",0.04610331623153,"none","none","ranger"
"kc1","classif.ranger",0.0612425200922702,"none","none","ranger"
"kc1","classif.ranger",0.0369911914594734,"none","none","ranger"
"kc1","classif.ranger",0.0601996981882146,"none","none","ranger"
"kc1","classif.ranger",0.051010263129355,"none","none","ranger"
"kc1","classif.ranger",0.054768759114086,"none","none","ranger"
"kc1","classif.ranger",0.031406616897761,"none","none","ranger"
"kc1","classif.ranger",0.0438247381000691,"none","none","ranger"
"kc1","classif.ranger",0.0540967286057593,"none","none","ranger"
"kc1","classif.ranger_calib.oof_platt",0.0390862403118833,"oof","platt","ranger"
"kc1","classif.ranger_calib.oof_platt",0.0548954372614359,"oof","platt","ranger"
"kc1","classif.ranger_calib.oof_platt",0.0674576060946933,"oof","platt","ranger"
"kc1","classif.ranger_calib.oof_platt",0.0465272908943506,"oof","platt","ranger"
"kc1","classif.ranger_calib.oof_platt",0.0367859654955189,"oof","platt","ranger"
"kc1","classif.ranger_calib.oof_platt",0.0602144522957637,"oof","platt","ranger"
"kc1","classif.ranger_calib.oof_platt",0.0761324119006444,"oof","platt","ranger"
"kc1","classif.ranger_calib.oof_platt",0.0435162873359179,"oof","platt","ranger"
"kc1","classif.ranger_calib.oof_platt",0.0498875877268002,"oof","platt","ranger"
"kc1","classif.ranger_calib.oof_platt",0.069109267153959,"oof","platt","ranger"
"kc1","classif.ranger_calib.oof_beta",0.0416211059754361,"oof","beta","ranger"
"kc1","classif.ranger_calib.oof_beta",0.0639405649522648,"oof","beta","ranger"
"kc1","classif.ranger_calib.oof_beta",0.0607546122160663,"oof","beta","ranger"
"kc1","classif.ranger_calib.oof_beta",0.0426821549391908,"oof","beta","ranger"
"kc1","classif.ranger_calib.oof_beta",0.045736207567847,"oof","beta","ranger"
"kc1","classif.ranger_calib.oof_beta",0.0543573805804465,"oof","beta","ranger"
"kc1","classif.ranger_calib.oof_beta",0.0791470916674018,"oof","beta","ranger"
"kc1","classif.ranger_calib.oof_beta",0.0441532469163731,"oof","beta","ranger"
"kc1","classif.ranger_calib.oof_beta",0.0475915638092691,"oof","beta","ranger"
"kc1","classif.ranger_calib.oof_beta",0.0449831540728152,"oof","beta","ranger"
"kc1","classif.ranger_calib.oof_isotonic",0.0655531773023245,"oof","isotonic","ranger"
"kc1","classif.ranger_calib.oof_isotonic",0.0565077714980675,"oof","isotonic","ranger"
"kc1","classif.ranger_calib.oof_isotonic",0.0856304963441212,"oof","isotonic","ranger"
"kc1","classif.ranger_calib.oof_isotonic",0.0656731860419832,"oof","isotonic","ranger"
"kc1","classif.ranger_calib.oof_isotonic",0.0527440339066731,"oof","isotonic","ranger"
"kc1","classif.ranger_calib.oof_isotonic",0.0694421261568118,"oof","isotonic","ranger"
"kc1","classif.ranger_calib.oof_isotonic",0.0530419464501501,"oof","isotonic","ranger"
"kc1","classif.ranger_calib.oof_isotonic",0.0479007831885332,"oof","isotonic","ranger"
"kc1","classif.ranger_calib.oof_isotonic",0.0436040635383025,"oof","isotonic","ranger"
"kc1","classif.ranger_calib.oof_isotonic",0.0829613879085469,"oof","isotonic","ranger"
"kc1","classif.ranger_calib.perfold_platt",0.0398469585485674,"perfold","platt","ranger"
"kc1","classif.ranger_calib.perfold_platt",0.0343769650562605,"perfold","platt","ranger"
"kc1","classif.ranger_calib.perfold_platt",0.0625732519180108,"perfold","platt","ranger"
"kc1","classif.ranger_calib.perfold_platt",0.042734093004928,"perfold","platt","ranger"
"kc1","classif.ranger_calib.perfold_platt",0.0332439432154502,"perfold","platt","ranger"
"kc1","classif.ranger_calib.perfold_platt",0.070992328928519,"perfold","platt","ranger"
"kc1","classif.ranger_calib.perfold_platt",0.057483654860439,"perfold","platt","ranger"
"kc1","classif.ranger_calib.perfold_platt",0.0562030159605988,"perfold","platt","ranger"
"kc1","classif.ranger_calib.perfold_platt",0.0397528762380197,"perfold","platt","ranger"
"kc1","classif.ranger_calib.perfold_platt",0.0620142355104525,"perfold","platt","ranger"
"kc1","classif.ranger_calib.perfold_beta",0.032359070806924,"perfold","beta","ranger"
"kc1","classif.ranger_calib.perfold_beta",0.0696944622288808,"perfold","beta","ranger"
"kc1","classif.ranger_calib.perfold_beta",0.0496763049324553,"perfold","beta","ranger"
"kc1","classif.ranger_calib.perfold_beta",0.0495080396971695,"perfold","beta","ranger"
"kc1","classif.ranger_calib.perfold_beta",0.0411524225918049,"perfold","beta","ranger"
"kc1","classif.ranger_calib.perfold_beta",0.0432946298258108,"perfold","beta","ranger"
"kc1","classif.ranger_calib.perfold_beta",0.0744444090347445,"perfold","beta","ranger"
"kc1","classif.ranger_calib.perfold_beta",0.0419421016185646,"perfold","beta","ranger"
"kc1","classif.ranger_calib.perfold_beta",0.0482678386706605,"perfold","beta","ranger"
"kc1","classif.ranger_calib.perfold_beta",0.0469138837463945,"perfold","beta","ranger"
"kc1","classif.ranger_calib.perfold_isotonic",0.0464911435324821,"perfold","isotonic","ranger"
"kc1","classif.ranger_calib.perfold_isotonic",0.053777549504456,"perfold","isotonic","ranger"
"kc1","classif.ranger_calib.perfold_isotonic",0.0548077387544818,"perfold","isotonic","ranger"
"kc1","classif.ranger_calib.perfold_isotonic",0.0532919726270874,"perfold","isotonic","ranger"
"kc1","classif.ranger_calib.perfold_isotonic",0.0510298471577463,"perfold","isotonic","ranger"
"kc1","classif.ranger_calib.perfold_isotonic",0.049327063814316,"perfold","isotonic","ranger"
"kc1","classif.ranger_calib.perfold_isotonic",0.0499214168733137,"perfold","isotonic","ranger"
"kc1","classif.ranger_calib.perfold_isotonic",0.0340947911069873,"perfold","isotonic","ranger"
"kc1","classif.ranger_calib.perfold_isotonic",0.0438257559846366,"perfold","isotonic","ranger"
"kc1","classif.ranger_calib.perfold_isotonic",0.0593642541970009,"perfold","isotonic","ranger"
"kc1","classif.rpart",0.133983623474134,"none","none","rpart"
"kc1","classif.rpart",0.146590618104768,"none","none","rpart"
"kc1","classif.rpart",0.170835280212173,"none","none","rpart"
"kc1","classif.rpart",0.147064738865138,"none","none","rpart"
"kc1","classif.rpart",0.160602229235479,"none","none","rpart"
"kc1","classif.rpart",0.135708099221157,"none","none","rpart"
"kc1","classif.rpart",0.177134756336263,"none","none","rpart"
"kc1","classif.rpart",0.148575312326188,"none","none","rpart"
"kc1","classif.rpart",0.117855596598677,"none","none","rpart"
"kc1","classif.rpart",0.153881613432995,"none","none","rpart"
"kc1","classif.rpart_calib.oof_platt",0.155078181219798,"oof","platt","rpart"
"kc1","classif.rpart_calib.oof_platt",0.124936409890188,"oof","platt","rpart"
"kc1","classif.rpart_calib.oof_platt",0.147864962337235,"oof","platt","rpart"
"kc1","classif.rpart_calib.oof_platt",0.141394066777281,"oof","platt","rpart"
"kc1","classif.rpart_calib.oof_platt",0.130928227738939,"oof","platt","rpart"
"kc1","classif.rpart_calib.oof_platt",0.0694608830891549,"oof","platt","rpart"
"kc1","classif.rpart_calib.oof_platt",0.113989791669632,"oof","platt","rpart"
"kc1","classif.rpart_calib.oof_platt",0.164061917454356,"oof","platt","rpart"
"kc1","classif.rpart_calib.oof_platt",0.113905623104166,"oof","platt","rpart"
"kc1","classif.rpart_calib.oof_platt",0.13634825477938,"oof","platt","rpart"
"kc1","classif.rpart_calib.oof_beta",0.186490703663389,"oof","beta","rpart"
"kc1","classif.rpart_calib.oof_beta",0.153797359159624,"oof","beta","rpart"
"kc1","classif.rpart_calib.oof_beta",0.16293080538278,"oof","beta","rpart"
"kc1","classif.rpart_calib.oof_beta",0.145659683952072,"oof","beta","rpart"
"kc1","classif.rpart_calib.oof_beta",0.172057469927786,"oof","beta","rpart"
"kc1","classif.rpart_calib.oof_beta",0.0629649727760016,"oof","beta","rpart"
"kc1","classif.rpart_calib.oof_beta",0.17154553362816,"oof","beta","rpart"
"kc1","classif.rpart_calib.oof_beta",0.0934662887701777,"oof","beta","rpart"
"kc1","classif.rpart_calib.oof_beta",0.0879303878946692,"oof","beta","rpart"
"kc1","classif.rpart_calib.oof_beta",0.147341659853451,"oof","beta","rpart"
"kc1","classif.rpart_calib.oof_isotonic",0.148811957255267,"oof","isotonic","rpart"
"kc1","classif.rpart_calib.oof_isotonic",0.136365332133838,"oof","isotonic","rpart"
"kc1","classif.rpart_calib.oof_isotonic",0.167346127370445,"oof","isotonic","rpart"
"kc1","classif.rpart_calib.oof_isotonic",0.129830444595511,"oof","isotonic","rpart"
"kc1","classif.rpart_calib.oof_isotonic",0.128075645219857,"oof","isotonic","rpart"
"kc1","classif.rpart_calib.oof_isotonic",0.164450749816048,"oof","isotonic","rpart"
"kc1","classif.rpart_calib.oof_isotonic",0.17864817034679,"oof","isotonic","rpart"
"kc1","classif.rpart_calib.oof_isotonic",0.158429186177605,"oof","isotonic","rpart"
"kc1","classif.rpart_calib.oof_isotonic",0.0908849036409021,"oof","isotonic","rpart"
"kc1","classif.rpart_calib.oof_isotonic",0.16242859893999,"oof","isotonic","rpart"
"kc1","classif.rpart_calib.perfold_platt",0.14345867151168,"perfold","platt","rpart"
"kc1","classif.rpart_calib.perfold_platt",0.156119219940226,"perfold","platt","rpart"
"kc1","classif.rpart_calib.perfold_platt",0.138266059844964,"perfold","platt","rpart"
"kc1","classif.rpart_calib.perfold_platt",0.150342568715357,"perfold","platt","rpart"
"kc1","classif.rpart_calib.perfold_platt",0.158834115729619,"perfold","platt","rpart"
"kc1","classif.rpart_calib.perfold_platt",0.0915841746548023,"perfold","platt","rpart"
"kc1","classif.rpart_calib.perfold_platt",0.139198127900404,"perfold","platt","rpart"
"kc1","classif.rpart_calib.perfold_platt",0.1333338118471,"perfold","platt","rpart"
"kc1","classif.rpart_calib.perfold_platt",0.113941160531707,"perfold","platt","rpart"
"kc1","classif.rpart_calib.perfold_platt",0.149625325500459,"perfold","platt","rpart"
"kc1","classif.rpart_calib.perfold_isotonic",0.122760355832807,"perfold","isotonic","rpart"
"kc1","classif.rpart_calib.perfold_isotonic",0.111548559884136,"perfold","isotonic","rpart"
"kc1","classif.rpart_calib.perfold_isotonic",0.117688409129414,"perfold","isotonic","rpart"
"kc1","classif.rpart_calib.perfold_isotonic",0.127797395231595,"perfold","isotonic","rpart"
"kc1","classif.rpart_calib.perfold_isotonic",0.127918607701687,"perfold","isotonic","rpart"
"kc1","classif.rpart_calib.perfold_isotonic",0.110570027148979,"perfold","isotonic","rpart"
"kc1","classif.rpart_calib.perfold_isotonic",0.13590375362489,"perfold","isotonic","rpart"
"kc1","classif.rpart_calib.perfold_isotonic",0.126212971826127,"perfold","isotonic","rpart"
"kc1","classif.rpart_calib.perfold_isotonic",0.145813148116018,"perfold","isotonic","rpart"
"kc1","classif.rpart_calib.perfold_isotonic",0.162220118399136,"perfold","isotonic","rpart"
"pc1","classif.naive_bayes",0.0603048268216297,"none","none","naive_bayes"
"pc1","classif.naive_bayes",0.146248820669065,"none","none","naive_bayes"
"pc1","classif.naive_bayes",0.106512608509812,"none","none","naive_bayes"
"pc1","classif.naive_bayes",0.108719022870869,"none","none","naive_bayes"
"pc1","classif.naive_bayes",0.124249951969705,"none","none","naive_bayes"
"pc1","classif.naive_bayes",0.107644890915366,"none","none","naive_bayes"
"pc1","classif.naive_bayes",0.124297264680118,"none","none","naive_bayes"
"pc1","classif.naive_bayes",0.105869144914029,"none","none","naive_bayes"
"pc1","classif.naive_bayes",0.0721789802062751,"none","none","naive_bayes"
"pc1","classif.naive_bayes",0.0980720847422355,"none","none","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_platt",0.0751728212841871,"oof","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_platt",0.0638108521814789,"oof","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_platt",0.0438870865743295,"oof","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_platt",0.0530457675543295,"oof","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_platt",0.079754331140682,"oof","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_platt",0.0721476172703253,"oof","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_platt",0.0701028321187342,"oof","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_platt",0.0510025027534466,"oof","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_platt",0.0503082382905522,"oof","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_platt",0.046732186855306,"oof","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_beta",0.105472289564801,"oof","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_beta",0.0931267888008424,"oof","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_beta",0.17759462010492,"oof","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_beta",0.16719617817691,"oof","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_beta",0.108139890368997,"oof","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_beta",0.100538762483537,"oof","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_beta",0.154423958931476,"oof","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_beta",0.0747586465683116,"oof","beta","naive_bayes"
